Timestamp,UserID,Action,IP_Address,Response_Code,Status,Details,LogLevel
2022-05-16 01:20:21.499826970,3449,purchase,146.202.220.122,200,Gateway Timeout,Error in add_to_cart. Response: 400 - OK,warn
2022-12-10 13:20:37.831267834,1758,view_product,238.23.81.51,404,Bad Request,Error in purchase. Response: 502 - Internal Server Error,alert
2021-07-27 07:42:11.446114245,4998,remove_from_cart,193.142.55.156,404,Bad Request,Error in remove_from_cart. Response: 401 - OK,warn
2021-11-04 11:57:42.627581953,2937,purchase,165.136.35.19,403,Internal Server Error,Error in remove_from_cart. Response: 301 - Gateway Timeout,alert
2021-03-12 13:51:19.166105186,4306,add_to_cart,204.6.145.192,401,Forbidden,Error in purchase. Response: 503 - OK,info
2022-01-14 14:31:38.524278347,4421,view_product,168.253.83.204,500,Unauthorized,Error in view_product. Response: 401 - Moved Permanently,info
2021-06-24 12:46:15.341576487,1822,login,3.177.231.225,200,Moved Permanently,Error in login. Response: 401 - Unauthorized,error
2021-11-25 07:09:43.095946040,3101,login,193.142.55.156,503,Gateway Timeout,Error in return. Response: 504 - Gateway Timeout,warn
2021-03-16 01:54:49.169493404,1761,login,204.6.145.192,404,Moved Permanently,Error in remove_from_cart. Response: 404 - Internal Server Error,notice
2021-08-31 03:23:26.769040607,1191,view_product,34.84.229.231,400,Unauthorized,Error in view_product. Response: 502 - Gateway Timeout,notice
2022-12-07 00:23:48.874680256,2118,add_to_cart,193.142.55.156,403,Forbidden,Error in return. Response: 503 - Forbidden,debug
2022-08-14 08:48:03.259594838,3171,add_to_cart,146.202.220.122,401,Bad Gateway,Error in remove_from_cart. Response: 301 - Not Found,alert
2022-10-10 07:10:12.744537914,3646,remove_from_cart,146.202.220.122,401,Forbidden,Error in login. Response: 301 - Internal Server Error,notice
2021-05-04 23:44:25.030659310,3335,purchase,146.202.220.122,500,Not Found,Error in view_product. Response: 403 - Bad Gateway,warn
2021-04-14 21:48:23.152590774,4096,add_to_cart,146.202.220.122,500,Not Found,Error in add_to_cart. Response: 404 - Internal Server Error,emerg
2021-03-08 22:30:07.638466224,1223,login,45.37.220.121,503,Service Unavailable,Error in add_to_cart. Response: 401 - Bad Request,alert
2021-12-15 20:58:04.298305141,4438,view_product,238.23.81.51,403,Forbidden,Error in add_to_cart. Response: 500 - Gateway Timeout,alert
2021-07-11 07:00:59.981776755,4663,return,84.185.248.59,200,Gateway Timeout,Error in add_to_cart. Response: 401 - OK,alert
2022-04-03 00:09:23.608368508,2948,remove_from_cart,146.202.220.122,400,Internal Server Error,Error in add_to_cart. Response: 504 - OK,crit
2022-07-16 23:27:01.991951023,4336,login,165.136.35.19,500,Moved Permanently,Error in login. Response: 404 - Bad Gateway,alert
2022-12-16 11:41:07.351700509,4908,return,146.202.220.122,503,Bad Request,Error in purchase. Response: 403 - Internal Server Error,warn
2021-09-11 00:12:19.101879903,2903,add_to_cart,204.6.145.192,502,Unauthorized,Error in add_to_cart. Response: 500 - Internal Server Error,debug
2021-12-29 20:10:11.523780247,3244,remove_from_cart,238.23.81.51,401,Bad Request,Error in return. Response: 400 - Gateway Timeout,alert
2022-08-30 14:57:26.910408638,1232,view_product,168.253.83.204,301,Not Found,Error in login. Response: 200 - Moved Permanently,alert
2021-05-12 01:13:51.777616965,3307,purchase,168.253.83.204,403,Unauthorized,Error in view_product. Response: 404 - Internal Server Error,alert
2022-02-01 22:25:34.252100190,3601,remove_from_cart,204.6.145.192,500,Service Unavailable,Error in view_product. Response: 404 - OK,crit
2022-02-16 07:24:52.404943151,2131,view_product,45.37.220.121,301,Moved Permanently,Error in return. Response: 500 - OK,crit
2022-10-23 01:26:21.085946114,3873,login,84.185.248.59,401,Not Found,Error in add_to_cart. Response: 403 - Internal Server Error,emerg
2021-08-01 17:47:42.893358328,1217,return,238.23.81.51,503,Forbidden,Error in remove_from_cart. Response: 500 - Not Found,alert
2022-02-26 16:22:16.093567240,2621,add_to_cart,146.202.220.122,200,Bad Request,Error in view_product. Response: 503 - Service Unavailable,crit
2021-10-13 12:48:38.461151215,2424,remove_from_cart,193.142.55.156,503,Internal Server Error,Error in remove_from_cart. Response: 503 - Forbidden,error
2022-04-23 17:09:47.961917676,1166,login,204.6.145.192,301,Service Unavailable,Error in return. Response: 200 - Gateway Timeout,emerg
2022-11-12 01:28:08.331069746,1278,remove_from_cart,238.23.81.51,403,Service Unavailable,Error in purchase. Response: 403 - Service Unavailable,emerg
2022-07-29 05:41:06.464440087,1275,view_product,84.185.248.59,403,Unauthorized,Error in purchase. Response: 400 - Unauthorized,debug
2022-04-06 16:47:54.326072801,1283,login,238.23.81.51,504,Internal Server Error,Error in return. Response: 200 - OK,emerg
2022-03-14 16:05:40.457661747,1373,add_to_cart,168.253.83.204,503,Forbidden,Error in view_product. Response: 403 - Not Found,info
2021-03-30 06:21:09.509383538,2847,login,84.185.248.59,200,Service Unavailable,Error in add_to_cart. Response: 404 - Bad Request,info
2021-09-21 02:39:01.626099005,2738,view_product,238.23.81.51,502,Bad Gateway,Error in add_to_cart. Response: 502 - Internal Server Error,error
2021-01-14 19:50:31.836696226,2718,purchase,204.6.145.192,504,Moved Permanently,Error in remove_from_cart. Response: 301 - Bad Gateway,warn
2021-11-13 14:05:42.398202465,1573,purchase,84.185.248.59,403,Service Unavailable,Error in view_product. Response: 500 - Bad Gateway,emerg
2022-01-29 23:04:19.996722869,1327,view_product,204.6.145.192,401,Moved Permanently,Error in add_to_cart. Response: 401 - Gateway Timeout,alert
2021-03-03 23:09:23.991518385,4502,remove_from_cart,168.253.83.204,502,Bad Gateway,Error in add_to_cart. Response: 503 - Unauthorized,debug
2021-01-13 20:59:50.675595251,2448,purchase,45.37.220.121,504,Not Found,Error in purchase. Response: 502 - Forbidden,notice
2021-10-15 14:06:43.175244911,2697,return,168.253.83.204,401,Unauthorized,Error in remove_from_cart. Response: 200 - OK,crit
2022-11-22 21:57:49.270599393,1953,view_product,193.142.55.156,200,Bad Gateway,Error in view_product. Response: 502 - Bad Request,info
2022-10-30 00:52:24.342690226,2749,remove_from_cart,165.136.35.19,400,Forbidden,Error in add_to_cart. Response: 504 - Gateway Timeout,notice
2021-11-20 08:21:17.254032107,3716,return,204.6.145.192,500,Internal Server Error,Error in return. Response: 503 - Internal Server Error,emerg
2021-01-25 18:09:57.013788473,2622,purchase,204.6.145.192,504,Service Unavailable,Error in purchase. Response: 504 - Bad Request,warn
2022-10-01 23:48:31.060893527,1896,purchase,204.6.145.192,404,Bad Request,Error in purchase. Response: 502 - Forbidden,emerg
2021-10-16 23:04:04.489056505,2188,return,3.177.231.225,502,Bad Gateway,Error in purchase. Response: 400 - OK,alert
2021-05-25 11:29:06.569566601,3199,purchase,45.37.220.121,404,Bad Request,Error in return. Response: 504 - OK,notice
2022-04-15 19:57:17.273174254,3786,purchase,3.177.231.225,500,Forbidden,Error in purchase. Response: 200 - Moved Permanently,notice
2021-04-04 07:22:11.639750725,3753,add_to_cart,34.84.229.231,401,Bad Request,Error in login. Response: 502 - Unauthorized,info
2022-08-27 14:53:08.342848932,3933,add_to_cart,204.6.145.192,301,Moved Permanently,Error in purchase. Response: 403 - Gateway Timeout,warn
2021-08-25 11:11:30.276353544,3636,purchase,193.142.55.156,400,Not Found,Error in view_product. Response: 504 - Internal Server Error,debug
2021-12-09 16:45:46.959032793,1392,remove_from_cart,45.37.220.121,401,Forbidden,Error in return. Response: 404 - Bad Request,warn
2022-12-20 17:19:50.206895176,2383,view_product,165.136.35.19,400,Bad Request,Error in add_to_cart. Response: 504 - OK,error
2022-05-05 14:47:49.950009784,2803,view_product,84.185.248.59,403,Forbidden,Error in purchase. Response: 301 - Service Unavailable,error
2021-08-16 08:35:10.206159210,3322,add_to_cart,165.136.35.19,502,Moved Permanently,Error in login. Response: 500 - OK,error
2022-03-01 09:04:12.514578705,4343,purchase,34.84.229.231,403,Gateway Timeout,Error in purchase. Response: 500 - Forbidden,notice
2022-08-24 00:24:07.448650952,2804,login,165.136.35.19,503,Gateway Timeout,Error in return. Response: 401 - OK,notice
2021-12-16 02:51:24.471118514,4254,purchase,168.253.83.204,404,Unauthorized,Error in view_product. Response: 404 - OK,info
2022-07-19 21:46:26.280319228,4623,add_to_cart,45.37.220.121,500,Gateway Timeout,Error in login. Response: 500 - Forbidden,emerg
2022-07-09 23:36:06.160553184,2919,remove_from_cart,84.185.248.59,504,Unauthorized,Error in remove_from_cart. Response: 404 - Bad Request,info
2022-01-07 20:33:05.322855509,4061,view_product,34.84.229.231,200,Gateway Timeout,Error in add_to_cart. Response: 400 - Forbidden,info
2021-11-26 06:39:17.821503070,1493,view_product,193.142.55.156,403,Bad Request,Error in return. Response: 500 - Bad Request,notice
2022-02-20 07:05:50.238368604,1946,login,146.202.220.122,200,Bad Gateway,Error in remove_from_cart. Response: 401 - Gateway Timeout,error
2021-07-12 07:42:48.332102783,4805,add_to_cart,204.6.145.192,200,Forbidden,Error in return. Response: 403 - Bad Gateway,debug
2021-01-26 15:24:12.487045790,3569,add_to_cart,146.202.220.122,400,Not Found,Error in login. Response: 400 - Gateway Timeout,warn
2022-05-28 07:35:31.628089452,4885,view_product,45.37.220.121,301,Unauthorized,Error in add_to_cart. Response: 200 - Unauthorized,debug
2022-12-14 04:58:08.085399354,4138,remove_from_cart,34.84.229.231,503,Unauthorized,Error in return. Response: 301 - OK,emerg
2022-02-12 09:22:46.614056496,1429,view_product,34.84.229.231,503,Forbidden,Error in return. Response: 400 - Gateway Timeout,debug
2022-03-16 06:31:01.944841432,2219,add_to_cart,168.253.83.204,502,Unauthorized,Error in add_to_cart. Response: 401 - Bad Request,crit
2021-09-12 23:28:59.980507567,1648,login,204.6.145.192,504,Service Unavailable,Error in remove_from_cart. Response: 500 - Unauthorized,error
2022-03-08 21:42:40.459338971,1117,view_product,34.84.229.231,502,Not Found,Error in add_to_cart. Response: 403 - Bad Gateway,alert
2022-05-25 00:44:28.893544200,1673,view_product,168.253.83.204,400,Forbidden,Error in return. Response: 400 - Moved Permanently,error
2021-09-20 20:20:10.001685365,1460,view_product,34.84.229.231,400,Service Unavailable,Error in return. Response: 503 - Internal Server Error,crit
2022-05-21 00:55:58.450816149,3762,login,238.23.81.51,504,Bad Request,Error in view_product. Response: 504 - Service Unavailable,info
2021-05-28 03:21:06.365726506,2003,purchase,45.37.220.121,504,Service Unavailable,Error in view_product. Response: 503 - Internal Server Error,crit
2022-12-15 08:20:21.080030904,3996,login,168.253.83.204,502,Gateway Timeout,Error in view_product. Response: 502 - Internal Server Error,info
2021-06-11 05:48:00.222771420,4472,login,168.253.83.204,502,Bad Gateway,Error in view_product. Response: 200 - Not Found,alert
2021-12-10 10:39:14.067255660,1550,login,146.202.220.122,504,Unauthorized,Error in view_product. Response: 200 - Unauthorized,notice
2021-12-07 12:36:14.315603781,3149,return,165.136.35.19,404,Bad Gateway,Error in return. Response: 400 - Service Unavailable,notice
2022-11-04 02:03:24.141083756,2920,view_product,204.6.145.192,500,Bad Request,Error in return. Response: 504 - Bad Request,emerg
2021-12-22 07:39:53.477483086,3207,remove_from_cart,193.142.55.156,400,Bad Gateway,Error in remove_from_cart. Response: 401 - OK,warn
2021-12-11 04:36:07.225157031,3890,return,165.136.35.19,200,Not Found,Error in remove_from_cart. Response: 503 - Bad Request,error
2022-12-03 23:41:56.560753832,1707,return,238.23.81.51,503,OK,Error in purchase. Response: 403 - Bad Request,warn
2021-10-09 02:38:14.695835952,1130,remove_from_cart,34.84.229.231,502,Not Found,Error in add_to_cart. Response: 502 - Bad Request,debug
2021-02-05 11:52:32.837453612,4424,login,204.6.145.192,400,Bad Gateway,Error in add_to_cart. Response: 301 - OK,emerg
2021-12-02 17:40:36.339502430,4549,remove_from_cart,238.23.81.51,504,Moved Permanently,Error in return. Response: 400 - Bad Gateway,warn
2021-09-23 08:04:41.082688632,1893,add_to_cart,238.23.81.51,403,Bad Request,Error in login. Response: 400 - Not Found,crit
2022-02-07 16:11:35.884039188,3514,add_to_cart,45.37.220.121,504,Internal Server Error,Error in remove_from_cart. Response: 403 - Moved Permanently,warn
2021-07-10 18:07:26.604544208,2550,purchase,34.84.229.231,500,Internal Server Error,Error in add_to_cart. Response: 502 - Internal Server Error,info
2022-03-20 17:18:08.509215640,4009,return,193.142.55.156,503,Internal Server Error,Error in return. Response: 400 - Not Found,notice
2022-03-10 05:38:54.274094278,2305,purchase,45.37.220.121,200,Unauthorized,Error in view_product. Response: 301 - Internal Server Error,crit
2022-08-18 21:50:27.733816707,1758,remove_from_cart,84.185.248.59,200,Bad Gateway,Error in return. Response: 404 - Service Unavailable,debug
2022-09-15 01:55:39.500104467,4237,view_product,204.6.145.192,500,Unauthorized,Error in remove_from_cart. Response: 404 - Gateway Timeout,warn
2021-09-11 11:41:53.606675884,1938,return,34.84.229.231,301,Service Unavailable,Error in view_product. Response: 400 - Bad Gateway,debug
2022-11-11 16:10:57.963072834,4863,view_product,3.177.231.225,504,Internal Server Error,Error in view_product. Response: 200 - Gateway Timeout,info
2022-01-21 13:34:32.966281955,4504,remove_from_cart,3.177.231.225,301,Internal Server Error,Error in view_product. Response: 403 - Unauthorized,warn
2021-10-22 21:14:44.137888447,2828,remove_from_cart,84.185.248.59,404,Unauthorized,Error in remove_from_cart. Response: 301 - Service Unavailable,crit
2021-03-29 18:31:35.169052871,2072,purchase,165.136.35.19,503,Bad Request,Error in purchase. Response: 400 - Bad Request,error
2022-12-01 16:52:48.645356243,3343,view_product,193.142.55.156,404,Moved Permanently,Error in purchase. Response: 502 - Bad Request,warn
2022-05-27 03:24:17.895897674,3566,login,193.142.55.156,400,Forbidden,Error in purchase. Response: 401 - Bad Request,warn
2021-03-23 11:00:19.418611981,4867,login,45.37.220.121,503,Not Found,Error in remove_from_cart. Response: 502 - Bad Request,crit
2022-09-05 20:12:38.806450227,4475,view_product,168.253.83.204,301,Bad Request,Error in view_product. Response: 404 - Gateway Timeout,crit
2022-12-09 17:53:28.666847883,4888,view_product,238.23.81.51,401,Service Unavailable,Error in view_product. Response: 301 - Bad Request,error
2022-08-02 09:40:02.931499561,3544,remove_from_cart,84.185.248.59,500,Unauthorized,Error in return. Response: 403 - Bad Request,debug
2021-10-11 13:43:44.659454327,4697,view_product,84.185.248.59,500,Bad Request,Error in view_product. Response: 400 - Gateway Timeout,notice
2022-04-25 06:44:31.184897710,3080,return,3.177.231.225,502,Service Unavailable,Error in add_to_cart. Response: 500 - Gateway Timeout,warn
2022-09-01 23:41:57.257435404,4837,return,168.253.83.204,502,Not Found,Error in login. Response: 502 - Internal Server Error,notice
2021-08-20 15:43:23.209255746,3815,return,204.6.145.192,503,OK,Error in view_product. Response: 301 - Gateway Timeout,error
2021-01-04 13:15:47.529150369,4663,view_product,45.37.220.121,200,Bad Gateway,Error in add_to_cart. Response: 500 - Unauthorized,notice
2022-11-22 03:04:10.933022890,4091,remove_from_cart,34.84.229.231,200,Forbidden,Error in view_product. Response: 400 - Gateway Timeout,notice
2021-01-13 12:42:13.655986131,3277,purchase,45.37.220.121,200,Gateway Timeout,Error in add_to_cart. Response: 403 - Forbidden,emerg
2021-02-07 08:45:10.534203529,3208,login,204.6.145.192,403,Internal Server Error,Error in purchase. Response: 504 - Bad Gateway,warn
2022-05-10 21:25:06.145237904,4046,view_product,146.202.220.122,403,Moved Permanently,Error in return. Response: 403 - Forbidden,debug
2022-08-13 17:03:46.964641576,4835,view_product,45.37.220.121,301,Service Unavailable,Error in return. Response: 400 - Unauthorized,info
2021-02-15 05:27:02.841133202,3773,add_to_cart,204.6.145.192,500,Not Found,Error in login. Response: 504 - Internal Server Error,alert
2022-08-17 14:18:36.931617140,4434,view_product,3.177.231.225,500,Gateway Timeout,Error in login. Response: 301 - Internal Server Error,alert
2021-06-17 08:12:19.560736047,4465,remove_from_cart,34.84.229.231,502,Internal Server Error,Error in remove_from_cart. Response: 503 - Moved Permanently,warn
2021-01-26 22:41:45.522774982,1569,add_to_cart,204.6.145.192,403,Gateway Timeout,Error in login. Response: 200 - Unauthorized,info
2022-03-24 10:49:14.665104735,4533,login,146.202.220.122,400,Internal Server Error,Error in return. Response: 502 - Service Unavailable,emerg
2022-06-03 22:49:55.292616206,3940,login,34.84.229.231,403,Bad Request,Error in return. Response: 401 - Bad Request,debug
2022-08-13 04:22:07.269398237,3769,view_product,165.136.35.19,401,Bad Request,Error in remove_from_cart. Response: 504 - Bad Gateway,info
2022-10-11 16:10:17.668088081,2552,remove_from_cart,168.253.83.204,400,Not Found,Error in add_to_cart. Response: 200 - Bad Request,crit
2022-01-27 08:47:08.758540602,3517,purchase,146.202.220.122,502,Internal Server Error,Error in view_product. Response: 301 - Moved Permanently,warn
2021-10-26 01:35:28.540035433,3522,return,146.202.220.122,500,Bad Request,Error in return. Response: 403 - Forbidden,warn
2022-01-07 07:34:58.171273967,4193,login,238.23.81.51,401,Gateway Timeout,Error in view_product. Response: 401 - OK,alert
2021-05-12 07:43:51.383621481,4774,purchase,34.84.229.231,404,Not Found,Error in purchase. Response: 401 - Not Found,warn
2021-06-18 22:20:28.770495163,2923,view_product,45.37.220.121,502,Service Unavailable,Error in login. Response: 503 - Service Unavailable,crit
2022-09-06 19:11:52.777521605,2304,remove_from_cart,238.23.81.51,500,Not Found,Error in purchase. Response: 500 - Unauthorized,alert
2022-12-12 23:07:59.804282102,1443,return,204.6.145.192,403,Forbidden,Error in login. Response: 404 - Internal Server Error,emerg
2022-04-27 02:58:33.543480417,2664,remove_from_cart,146.202.220.122,400,OK,Error in remove_from_cart. Response: 400 - Service Unavailable,info
2021-07-14 11:56:34.328857110,2665,remove_from_cart,3.177.231.225,500,Gateway Timeout,Error in view_product. Response: 504 - Bad Gateway,debug
2021-09-26 08:49:19.248680813,4113,add_to_cart,165.136.35.19,400,Moved Permanently,Error in login. Response: 500 - Forbidden,emerg
2021-11-07 15:05:27.184131681,3418,return,84.185.248.59,400,Not Found,Error in view_product. Response: 403 - Gateway Timeout,info
2022-02-21 08:53:22.489955120,1889,login,168.253.83.204,500,Bad Gateway,Error in login. Response: 200 - Unauthorized,info
2022-03-22 10:31:24.413039398,4815,add_to_cart,146.202.220.122,301,Forbidden,Error in login. Response: 500 - Moved Permanently,notice
2021-11-03 05:55:54.722600203,3810,remove_from_cart,165.136.35.19,400,Internal Server Error,Error in return. Response: 500 - Forbidden,error
2021-02-01 22:22:06.757859908,2854,add_to_cart,34.84.229.231,401,Bad Gateway,Error in view_product. Response: 200 - Unauthorized,error
2021-01-16 21:32:47.994125449,4420,add_to_cart,34.84.229.231,404,Gateway Timeout,Error in return. Response: 200 - Unauthorized,alert
2021-06-21 19:18:15.418251870,1970,view_product,3.177.231.225,403,Gateway Timeout,Error in view_product. Response: 502 - Gateway Timeout,emerg
2021-08-30 07:07:49.653278132,2636,remove_from_cart,3.177.231.225,504,Unauthorized,Error in purchase. Response: 503 - Moved Permanently,warn
2022-03-06 21:20:27.418202059,2010,return,165.136.35.19,503,Not Found,Error in add_to_cart. Response: 403 - Forbidden,notice
2021-08-04 06:54:16.604436986,1148,return,3.177.231.225,403,Unauthorized,Error in return. Response: 500 - Gateway Timeout,alert
2021-12-04 00:26:51.493783034,4303,remove_from_cart,204.6.145.192,400,OK,Error in login. Response: 503 - Bad Request,crit
2021-01-07 13:13:12.301566864,2525,remove_from_cart,3.177.231.225,500,Bad Request,Error in return. Response: 504 - Forbidden,crit
2022-08-04 13:24:53.152721241,2097,view_product,84.185.248.59,503,Not Found,Error in purchase. Response: 500 - Forbidden,crit
2021-03-13 07:13:24.981884961,1841,remove_from_cart,193.142.55.156,404,Internal Server Error,Error in purchase. Response: 400 - Internal Server Error,info
2022-04-02 04:46:28.508827723,3890,return,204.6.145.192,504,Forbidden,Error in purchase. Response: 301 - Forbidden,emerg
2021-09-11 05:11:24.328684925,3175,return,193.142.55.156,401,Forbidden,Error in add_to_cart. Response: 301 - Bad Request,warn
2021-09-29 20:12:34.220944363,2646,login,204.6.145.192,504,OK,Error in remove_from_cart. Response: 200 - Forbidden,crit
2021-11-22 09:11:59.040977437,2716,return,204.6.145.192,301,OK,Error in add_to_cart. Response: 500 - Bad Gateway,info
2021-07-06 09:51:24.513287396,2923,login,34.84.229.231,200,Internal Server Error,Error in login. Response: 504 - Internal Server Error,emerg
2021-10-16 15:06:11.560387990,1105,return,204.6.145.192,301,OK,Error in return. Response: 404 - Internal Server Error,emerg
2021-01-26 04:05:57.725343057,3465,remove_from_cart,165.136.35.19,503,Unauthorized,Error in return. Response: 504 - Bad Request,crit
2021-08-16 07:30:13.888409765,3032,return,204.6.145.192,401,Internal Server Error,Error in return. Response: 401 - Moved Permanently,notice
2021-04-27 03:48:48.122207029,3885,remove_from_cart,193.142.55.156,401,Internal Server Error,Error in login. Response: 500 - Internal Server Error,debug
2021-01-17 21:13:56.951000456,4180,remove_from_cart,146.202.220.122,403,Internal Server Error,Error in remove_from_cart. Response: 500 - Moved Permanently,warn
2021-03-12 21:07:44.511306870,3424,return,204.6.145.192,401,Bad Gateway,Error in view_product. Response: 301 - Internal Server Error,notice
2021-11-12 01:31:14.911077064,4318,return,45.37.220.121,503,Not Found,Error in return. Response: 504 - Forbidden,error
2022-02-28 06:28:27.302355198,3964,return,34.84.229.231,503,Internal Server Error,Error in remove_from_cart. Response: 200 - Internal Server Error,warn
2021-07-11 06:05:07.842613312,4782,remove_from_cart,3.177.231.225,400,Forbidden,Error in login. Response: 500 - Moved Permanently,debug
2021-12-04 13:47:39.815927081,3568,login,146.202.220.122,503,Internal Server Error,Error in return. Response: 502 - Unauthorized,info
2021-07-19 11:53:59.995515773,4909,purchase,238.23.81.51,504,Forbidden,Error in view_product. Response: 200 - Bad Request,info
2022-11-24 18:04:34.859059604,2924,view_product,45.37.220.121,502,Moved Permanently,Error in login. Response: 301 - Service Unavailable,info
2021-02-11 09:23:44.481019649,2177,add_to_cart,204.6.145.192,301,OK,Error in purchase. Response: 502 - Moved Permanently,error
2022-11-05 07:50:57.915747531,3718,remove_from_cart,3.177.231.225,301,Forbidden,Error in view_product. Response: 200 - Not Found,warn
2022-03-24 07:20:24.270147269,2664,add_to_cart,165.136.35.19,400,Internal Server Error,Error in login. Response: 401 - Internal Server Error,error
2021-10-09 04:43:17.865317091,1613,purchase,146.202.220.122,401,Bad Gateway,Error in remove_from_cart. Response: 401 - Not Found,emerg
2021-03-09 08:24:47.301914815,1143,view_product,168.253.83.204,401,Not Found,Error in add_to_cart. Response: 404 - Unauthorized,warn
2022-10-04 04:51:41.541122713,2572,login,84.185.248.59,200,Bad Request,Error in return. Response: 504 - OK,notice
2022-05-24 07:48:12.275316195,1432,return,146.202.220.122,404,Moved Permanently,Error in return. Response: 200 - Gateway Timeout,info
2022-02-21 14:18:29.549901975,2626,view_product,34.84.229.231,200,Bad Request,Error in remove_from_cart. Response: 400 - Moved Permanently,warn
2021-06-11 11:06:08.116299685,1138,purchase,238.23.81.51,404,Service Unavailable,Error in login. Response: 504 - Not Found,crit
2021-10-07 22:02:08.288493729,2876,add_to_cart,204.6.145.192,400,Unauthorized,Error in view_product. Response: 404 - Unauthorized,warn
2021-04-03 11:12:32.463574631,1815,add_to_cart,165.136.35.19,400,Unauthorized,Error in return. Response: 404 - Internal Server Error,warn
2022-02-14 01:31:14.429802943,3073,view_product,168.253.83.204,400,Service Unavailable,Error in add_to_cart. Response: 504 - Not Found,notice
2021-01-03 13:55:35.084914766,4349,remove_from_cart,3.177.231.225,401,Not Found,Error in add_to_cart. Response: 404 - Bad Request,error
2021-05-14 00:48:00.487613834,4322,add_to_cart,146.202.220.122,301,Moved Permanently,Error in remove_from_cart. Response: 500 - Service Unavailable,crit
2022-11-23 17:23:24.219026723,3849,view_product,168.253.83.204,401,Service Unavailable,Error in remove_from_cart. Response: 502 - Service Unavailable,info
2021-10-13 14:57:43.085325115,3472,login,204.6.145.192,301,Gateway Timeout,Error in view_product. Response: 500 - Internal Server Error,crit
2022-12-03 17:36:12.852642253,2016,login,238.23.81.51,502,Service Unavailable,Error in remove_from_cart. Response: 404 - Forbidden,debug
2021-03-17 02:33:12.233934337,1504,add_to_cart,84.185.248.59,401,Bad Request,Error in view_product. Response: 301 - Not Found,warn
2022-07-18 15:17:20.166493430,3954,login,238.23.81.51,401,Not Found,Error in login. Response: 403 - Bad Request,error
2022-01-07 14:24:04.249090331,3755,purchase,146.202.220.122,400,Not Found,Error in purchase. Response: 502 - Bad Gateway,warn
2022-04-29 18:01:04.387600779,4005,view_product,45.37.220.121,502,Gateway Timeout,Error in add_to_cart. Response: 401 - Forbidden,debug
2021-04-16 22:06:57.949712740,2040,remove_from_cart,3.177.231.225,400,Internal Server Error,Error in login. Response: 200 - Gateway Timeout,emerg
2021-03-12 02:49:36.247076264,1305,login,193.142.55.156,301,Bad Gateway,Error in add_to_cart. Response: 503 - Gateway Timeout,crit
2021-04-13 01:52:59.055557070,1854,purchase,146.202.220.122,500,Bad Gateway,Error in purchase. Response: 504 - Internal Server Error,notice
2022-02-27 02:51:02.431840684,4609,add_to_cart,3.177.231.225,401,Forbidden,Error in return. Response: 503 - Unauthorized,alert
2022-08-15 05:37:49.027033467,4429,view_product,204.6.145.192,500,Moved Permanently,Error in return. Response: 401 - Internal Server Error,warn
2022-08-07 03:15:46.101898526,1209,login,165.136.35.19,301,Bad Gateway,Error in add_to_cart. Response: 503 - Moved Permanently,warn
2021-01-14 23:21:47.651677191,1056,view_product,168.253.83.204,404,Bad Request,Error in remove_from_cart. Response: 403 - Service Unavailable,error
2022-09-14 19:10:30.965613220,2577,view_product,204.6.145.192,503,Bad Request,Error in purchase. Response: 502 - Gateway Timeout,info
2021-11-10 02:24:58.736865768,3042,add_to_cart,204.6.145.192,404,Not Found,Error in login. Response: 400 - Service Unavailable,info
2022-08-03 14:55:37.376739729,4832,login,193.142.55.156,404,Moved Permanently,Error in login. Response: 400 - Service Unavailable,crit
2021-07-04 18:13:30.902282570,1808,add_to_cart,3.177.231.225,504,Bad Request,Error in login. Response: 503 - Bad Gateway,emerg
2022-05-01 02:00:14.118019621,1194,remove_from_cart,3.177.231.225,502,Gateway Timeout,Error in purchase. Response: 404 - Moved Permanently,warn
2021-04-10 06:31:11.439927683,3613,remove_from_cart,3.177.231.225,400,Bad Request,Error in view_product. Response: 400 - OK,alert
2022-10-18 03:37:46.819709085,2228,add_to_cart,165.136.35.19,403,Moved Permanently,Error in login. Response: 301 - Moved Permanently,emerg
2021-10-10 20:21:55.668772287,3680,add_to_cart,45.37.220.121,500,Bad Gateway,Error in return. Response: 404 - Forbidden,warn
2021-06-27 05:44:03.309812150,4217,return,146.202.220.122,404,Forbidden,Error in return. Response: 504 - Bad Gateway,crit
2021-01-14 08:23:32.856944138,1649,purchase,45.37.220.121,503,Not Found,Error in purchase. Response: 401 - Service Unavailable,crit
2021-09-05 06:29:07.830313512,2925,purchase,34.84.229.231,500,Not Found,Error in purchase. Response: 504 - Internal Server Error,debug
2022-11-25 22:47:32.418617541,2375,return,165.136.35.19,500,Unauthorized,Error in remove_from_cart. Response: 403 - Gateway Timeout,notice
2021-09-25 04:12:49.503345219,1080,return,146.202.220.122,301,Service Unavailable,Error in view_product. Response: 403 - Not Found,warn
2021-05-22 17:41:28.282395440,1885,add_to_cart,84.185.248.59,403,Moved Permanently,Error in remove_from_cart. Response: 504 - Service Unavailable,warn
2021-10-18 17:42:33.936737478,3309,view_product,193.142.55.156,404,Bad Gateway,Error in purchase. Response: 404 - Forbidden,alert
2022-01-07 10:50:09.177804694,4590,add_to_cart,193.142.55.156,502,Bad Request,Error in return. Response: 502 - Unauthorized,error
2022-07-25 21:23:38.179210029,4617,remove_from_cart,84.185.248.59,404,Not Found,Error in purchase. Response: 200 - Bad Gateway,info
